,Result
8499,0
22085,1
25094,1
7173,0
13099,0
479,0
14290,0
27591,1
6925,0
11523,0
19012,1
4285,0
527,0
12207,0
11399,0
16574,1
2896,0
640,0
1857,0
1274,0
2382,0
17517,1
587,0
10031,0
9633,0
9736,0
29198,1
3201,0
8959,0
20921,1
15723,1
25217,1
3539,0
3365,0
1341,0
20807,1
4608,0
17324,1
7711,0
9723,0
7070,0
1118,0
17408,1
441,0
20320,1
28217,1
9767,0
4056,0
14252,0
18186,1
27487,1
4694,0
364,0
9739,0
10264,0
7807,0
2407,0
4841,0
4609,0
11746,0
9605,0
28811,1
5094,0
26096,1
24986,1
5079,0
16944,1
22616,1
24645,1
27500,1
993,0
28620,1
2576,0
14568,0
1693,0
4441,0
28383,1
940,0
2080,0
28647,1
1893,0
8468,0
22662,1
28365,1
21981,1
10329,0
28603,1
13798,0
3546,0
15253,1
15784,1
25675,1
5686,0
5847,0
5766,0
8132,0
16932,1
22198,1
8725,0
1044,0
18749,1
6757,0
2821,0
19285,1
10139,0
26609,1
23303,1
24534,1
4635,0
23327,1
9496,0
14565,0
6465,0
7584,0
5406,0
4204,0
22081,1
3683,0
2857,0
17004,1
16467,1
3277,0
9054,0
8785,0
24077,1
10091,0
8407,0
28723,1
5176,0
12858,0
425,0
11962,0
10516,0
11767,0
22339,1
22648,1
21747,1
22255,1
8640,0
6130,0
13514,0
10982,0
23976,1
9675,0
9251,0
12304,0
19314,1
13745,0
1870,0
499,0
15414,1
18281,1
3111,0
9367,0
21467,1
3303,0
22377,1
28427,1
9156,0
18213,1
26005,1
1369,0
27741,1
7219,0
15012,1
18750,1
14475,0
29204,1
1859,0
12240,0
660,0
9657,0
26137,1
6736,0
26836,1
10,0
6384,0
19054,1
24056,1
11976,0
17848,1
3900,0
5948,0
5496,0
22407,1
22254,1
6456,0
3713,0
334,0
16122,1
25351,1
7450,0
4598,0
326,0
22952,1
18827,1
1543,0
7235,0
4360,0
10292,0
26300,1
23876,1
2188,0
10697,0
14897,1
12053,0
14631,0
11806,0
27441,1
27715,1
733,0
4297,0
26017,1
10594,0
6808,0
24922,1
9529,0
20308,1
24830,1
1755,0
28474,1
9691,0
14847,1
9556,0
11720,0
5773,0
21376,1
6058,0
12494,0
13219,0
18107,1
13708,0
15456,1
20908,1
6522,0
3448,0
12311,0
3780,0
22982,1
6993,0
14745,1
19185,1
15174,1
20154,1
5688,0
21736,1
4700,0
10901,0
12544,0
16115,1
16289,1
16928,1
14912,1
9991,0
12376,0
24643,1
12745,0
21723,1
16478,1
25208,1
1907,0
13717,0
16969,1
25470,1
1056,0
9908,0
18849,1
1803,0
2764,0
15130,1
28396,1
17900,1
5235,0
11245,0
4255,0
5318,0
19089,1
26182,1
17020,1
13649,0
4437,0
26403,1
6954,0
19519,1
25335,1
21806,1
8498,0
24292,1
12294,0
25059,1
15296,1
390,0
731,0
11885,0
1965,0
18774,1
5258,0
10730,0
29067,1
24669,1
17271,1
20745,1
15584,1
27986,1
17721,1
5820,0
1120,0
10154,0
246,0
12806,0
26363,1
24773,1
22625,1
13477,0
8036,0
24445,1
11069,0
26274,1
4206,0
16571,1
4889,0
25600,1
5657,0
7593,0
12583,0
18519,1
14499,0
16719,1
27949,1
7685,0
9628,0
21027,1
19862,1
5148,0
1075,0
28882,1
18808,1
15269,1
2703,0
22064,1
23390,1
20454,1
8270,0
5813,0
3550,0
14410,0
10434,0
15280,1
28782,1
18390,1
24256,1
15709,1
23103,1
2444,0
8135,0
28672,1
4418,0
25485,1
3681,0
21584,1
4986,0
13388,0
12933,0
17553,1
6340,0
26698,1
25464,1
18200,1
4328,0
25771,1
1412,0
14473,0
13443,0
7433,0
20499,1
3449,0
19481,1
23548,1
217,0
9384,0
29129,1
18121,1
25245,1
22788,1
4666,0
5772,0
10922,0
10004,0
4251,0
13322,0
3619,0
25548,1
25568,1
28005,1
29300,1
18087,1
2517,0
16813,1
20389,1
17764,1
10375,0
16286,1
27095,1
11311,0
4975,0
28832,1
18233,1
14973,1
9327,0
4537,0
22068,1
5606,0
7182,0
6135,0
23500,1
26118,1
6288,0
27292,1
18987,1
13067,0
24688,1
22871,1
4584,0
5519,0
16661,1
11055,0
9896,0
1658,0
21678,1
20619,1
7921,0
18945,1
1378,0
15849,1
24093,1
11015,0
29086,1
3591,0
12020,0
15227,1
22804,1
24625,1
21115,1
5006,0
620,0
9512,0
4596,0
24829,1
11668,0
11149,0
8426,0
21371,1
10635,0
25457,1
2458,0
21776,1
13397,0
18895,1
18683,1
9206,0
13557,0
26052,1
24946,1
2006,0
6529,0
21410,1
8474,0
16525,1
10152,0
9192,0
18299,1
333,0
1632,0
13804,0
4833,0
13046,0
861,0
26421,1
21501,1
26316,1
5856,0
10618,0
26187,1
28381,1
7084,0
1081,0
1770,0
19847,1
19940,1
10795,0
1238,0
12797,0
8898,0
26472,1
21063,1
29026,1
20671,1
21780,1
21396,1
26579,1
19390,1
21910,1
12377,0
28869,1
21086,1
7872,0
738,0
10640,0
29052,1
27298,1
15708,1
17821,1
15838,1
13361,0
22141,1
23627,1
12444,0
13433,0
3948,0
5108,0
24320,1
28859,1
4535,0
15525,1
23586,1
16683,1
13300,0
20239,1
27833,1
1366,0
2029,0
14670,1
3664,0
13946,0
8841,0
11371,0
8179,0
8882,0
16301,1
27786,1
895,0
4734,0
1936,0
19700,1
23138,1
1116,0
19520,1
1733,0
29227,1
21375,1
17247,1
17791,1
23882,1
14720,1
6320,0
9810,0
26071,1
28139,1
6191,0
7680,0
2265,0
6829,0
1302,0
8422,0
9344,0
6782,0
12964,0
21324,1
28947,1
28483,1
27176,1
19474,1
27739,1
1563,0
11712,0
13218,0
28319,1
17769,1
17019,1
15876,1
17643,1
10482,0
418,0
13404,0
26507,1
680,0
13746,0
14188,0
19459,1
8241,0
6606,0
2936,0
11619,0
19807,1
19395,1
5360,0
890,0
2595,0
8323,0
11530,0
5789,0
25495,1
5350,0
9275,0
14689,1
3067,0
7368,0
9632,0
7428,0
18219,1
4463,0
22574,1
17779,1
19485,1
11748,0
25410,1
10308,0
17349,1
5656,0
25446,1
4807,0
393,0
28686,1
5392,0
15825,1
8233,0
19380,1
2030,0
4556,0
17599,1
23712,1
2702,0
11983,0
14169,0
13134,0
9044,0
11016,0
7085,0
468,0
10367,0
10705,0
23208,1
7785,0
26988,1
26722,1
18861,1
26657,1
2451,0
10462,0
4454,0
14154,0
27263,1
1895,0
25373,1
23148,1
14199,0
28954,1
9154,0
28045,1
17519,1
21631,1
14062,0
23837,1
2734,0
17476,1
12216,0
14538,0
18886,1
692,0
17845,1
516,0
772,0
7770,0
18375,1
5833,0
9400,0
24931,1
25567,1
10736,0
14035,0
28887,1
2962,0
25926,1
10686,0
19129,1
6033,0
23472,1
8152,0
12673,0
27875,1
19983,1
25329,1
82,0
16308,1
3542,0
22140,1
12432,0
5384,0
16806,1
1643,0
9634,0
9310,0
9089,0
27253,1
27697,1
7755,0
8002,0
26882,1
16137,1
14281,0
27255,1
25804,1
5747,0
26426,1
28614,1
1553,0
2076,0
7973,0
8110,0
28385,1
18131,1
23440,1
8253,0
20954,1
13086,0
11842,0
14136,0
19541,1
13072,0
26408,1
21427,1
26633,1
27960,1
10947,0
7808,0
1991,0
11543,0
5067,0
655,0
2768,0
17401,1
4094,0
2690,0
7030,0
27229,1
19846,1
2910,0
19373,1
20663,1
15386,1
15916,1
5765,0
10998,0
7913,0
2018,0
7715,0
23802,1
17434,1
3005,0
10304,0
27805,1
26120,1
23015,1
9692,0
24983,1
690,0
11365,0
15830,1
28105,1
21831,1
23536,1
27181,1
6425,0
27044,1
28195,1
28331,1
20006,1
28993,1
10954,0
13613,0
13547,0
20321,1
28260,1
7790,0
11825,0
27466,1
19255,1
9376,0
20118,1
15622,1
2786,0
23702,1
17961,1
6193,0
18980,1
9336,0
9243,0
28544,1
6614,0
11955,0
6875,0
9683,0
8029,0
26713,1
3798,0
2652,0
23092,1
5632,0
8478,0
19760,1
21260,1
7490,0
14763,1
21328,1
23030,1
26062,1
20622,1
7158,0
26949,1
9024,0
883,0
1389,0
20771,1
3318,0
15545,1
1288,0
12919,0
10727,0
16163,1
8643,0
9586,0
24021,1
20762,1
25590,1
27891,1
21330,1
2477,0
1144,0
27003,1
4349,0
4553,0
22547,1
19208,1
28936,1
15333,1
13821,0
20640,1
18985,1
17101,1
19923,1
16207,1
21405,1
18151,1
1270,0
4874,0
3304,0
4433,0
26002,1
1189,0
15231,1
25372,1
8849,0
15681,1
6446,0
8677,0
1445,0
1888,0
4785,0
22330,1
15110,1
12947,0
18745,1
15388,1
4967,0
11294,0
25473,1
22517,1
16032,1
10670,0
7165,0
27264,1
28268,1
24948,1
27567,1
23529,1
6399,0
10792,0
26875,1
14385,0
5853,0
20531,1
18736,1
5216,0
15729,1
6848,0
21766,1
22787,1
11186,0
14048,0
13431,0
24001,1
7609,0
24049,1
19460,1
2507,0
22991,1
4398,0
27808,1
17633,1
26944,1
27225,1
6637,0
18328,1
18722,1
14049,0
221,0
16791,1
14355,0
15183,1
15181,1
11574,0
11745,0
3043,0
2585,0
3587,0
10902,0
27871,1
20962,1
219,0
9404,0
4375,0
13736,0
10352,0
22893,1
24742,1
7798,0
23856,1
25074,1
5324,0
6403,0
19866,1
24120,1
9903,0
9905,0
22784,1
27804,1
15038,1
12158,0
28533,1
14816,1
21520,1
19830,1
15507,1
8791,0
10283,0
16930,1
6026,0
17044,1
27291,1
21726,1
9171,0
18997,1
28573,1
2388,0
24323,1
26908,1
20245,1
6671,0
9291,0
8402,0
3460,0
8128,0
2442,0
16103,1
21023,1
8746,0
262,0
27501,1
6940,0
20459,1
5362,0
14554,0
11246,0
19317,1
1018,0
2020,0
14304,0
24695,1
13901,0
15046,1
23901,1
21608,1
1216,0
4477,0
11342,0
27792,1
14521,0
27404,1
16692,1
889,0
5177,0
25791,1
16076,1
14128,0
189,0
27312,1
4374,0
1949,0
17830,1
4772,0
3316,0
27878,1
12719,0
15953,1
23826,1
241,0
9887,0
9126,0
14083,0
4015,0
2685,0
22146,1
21285,1
27169,1
4761,0
10467,0
13564,0
6615,0
17151,1
14105,0
16650,1
15145,1
19801,1
28376,1
17219,1
10339,0
6508,0
26577,1
11199,0
20805,1
8601,0
1106,0
16023,1
14476,0
20252,1
22154,1
4793,0
12600,0
4732,0
8730,0
21531,1
25411,1
17096,1
27820,1
18183,1
25987,1
7359,0
10479,0
26013,1
11315,0
10071,0
8200,0
11694,0
27712,1
21463,1
23401,1
402,0
3822,0
19221,1
9510,0
24448,1
16810,1
66,0
3637,0
14715,1
10644,0
16883,1
5065,0
8780,0
19495,1
15764,1
12282,0
23448,1
26901,1
5613,0
27883,1
17171,1
10119,0
7049,0
7608,0
26082,1
8582,0
17529,1
8719,0
1170,0
23114,1
265,0
14618,0
28118,1
12233,0
12582,0
12831,0
6858,0
3643,0
2985,0
3721,0
5178,0
26970,1
18469,1
29042,1
15652,1
21703,1
8788,0
16583,1
11724,0
5404,0
12067,0
9669,0
430,0
5689,0
18557,1
10442,0
11075,0
20057,1
16687,1
13056,0
14157,0
17240,1
15546,1
4290,0
16807,1
12754,0
21200,1
18291,1
23665,1
16107,1
21112,1
8688,0
11169,0
18515,1
16075,1
14480,0
858,0
18133,1
27016,1
8329,0
9983,0
19219,1
22202,1
16850,1
3479,0
26902,1
16723,1
10839,0
11755,0
16528,1
26133,1
28201,1
18105,1
8862,0
14233,0
29048,1
29143,1
19845,1
14170,0
14087,0
25685,1
28726,1
13689,0
9508,0
20633,1
25308,1
5034,0
12155,0
27040,1
17999,1
7465,0
1940,0
21288,1
240,0
27870,1
23666,1
20822,1
18273,1
10404,0
15726,1
14481,0
5452,0
2976,0
5679,0
7024,0
11918,0
13048,0
7139,0
18329,1
20089,1
11699,0
20951,1
7169,0
15037,1
7679,0
16880,1
2803,0
2898,0
19394,1
27185,1
29241,1
22486,1
8093,0
15736,1
22182,1
15047,1
13303,0
16276,1
1596,0
17658,1
61,0
20573,1
17189,1
18914,1
1218,0
6525,0
4458,0
1182,0
21652,1
1219,0
8154,0
7863,0
20938,1
26223,1
23455,1
13506,0
27861,1
3827,0
6224,0
14623,0
3013,0
22853,1
10121,0
25708,1
22596,1
27822,1
5333,0
20916,1
15342,1
13876,0
8394,0
19494,1
2118,0
8123,0
17788,1
9929,0
4468,0
16150,1
28181,1
19268,1
18054,1
15391,1
2244,0
10485,0
15808,1
5903,0
20254,1
3904,0
15360,1
26024,1
9394,0
21545,1
17055,1
26720,1
4532,0
9398,0
22963,1
13799,0
579,0
28704,1
10558,0
12847,0
18181,1
9104,0
12799,0
25029,1
14496,0
11556,0
4513,0
9575,0
28575,1
7047,0
18881,1
14167,0
5213,0
3864,0
13637,0
1474,0
19358,1
11816,0
17051,1
24619,1
28506,1
18624,1
19871,1
1252,0
452,0
28464,1
7466,0
1887,0
2782,0
22124,1
12097,0
27799,1
8996,0
11787,0
28538,1
173,0
12913,0
24707,1
15182,1
1536,0
9138,0
1281,0
18975,1
12421,0
20303,1
2940,0
17031,1
25131,1
14794,1
24548,1
864,0
16724,1
4148,0
10796,0
23908,1
13636,0
24713,1
9334,0
20579,1
10252,0
19857,1
22023,1
218,0
27830,1
3606,0
6601,0
14494,0
20688,1
15374,1
10226,0
22151,1
1791,0
10845,0
19592,1
12239,0
1050,0
6576,0
2613,0
2314,0
11417,0
21477,1
11507,0
26781,1
16465,1
4060,0
18682,1
22458,1
9183,0
23905,1
20462,1
2294,0
1475,0
4981,0
25151,1
6380,0
22506,1
12296,0
26259,1
10593,0
42,0
29256,1
26037,1
8757,0
19612,1
12081,0
20223,1
19766,1
28228,1
24326,1
20526,1
211,0
17231,1
17095,1
6259,0
9876,0
2229,0
17443,1
7082,0
16464,1
7995,0
6759,0
9278,0
18949,1
28817,1
9362,0
11580,0
23707,1
10560,0
1203,0
1904,0
28739,1
26862,1
21254,1
285,0
6837,0
27888,1
22776,1
6361,0
14079,0
26060,1
23437,1
14507,0
28055,1
17406,1
2664,0
7903,0
19321,1
14980,1
25153,1
2565,0
20066,1
1547,0
6084,0
20374,1
3159,0
16019,1
13743,0
20401,1
1649,0
9855,0
16101,1
12228,0
11616,0
13534,0
24768,1
2592,0
5570,0
2561,0
19203,1
2071,0
1670,0
13279,0
12265,0
28571,1
29176,1
14870,1
23812,1
7192,0
1479,0
7606,0
12164,0
23751,1
20441,1
18214,1
23613,1
21276,1
28592,1
14775,1
12765,0
6686,0
21032,1
1814,0
14786,1
28851,1
23510,1
29262,1
23551,1
5907,0
13325,0
24490,1
26755,1
5287,0
6920,0
19243,1
28398,1
11809,0
22438,1
21495,1
17789,1
9432,0
9480,0
28337,1
26818,1
10232,0
916,0
23210,1
26899,1
3253,0
2949,0
28758,1
1831,0
2700,0
16044,1
15587,1
3416,0
28395,1
2954,0
28254,1
8546,0
15410,1
12562,0
28805,1
15697,1
8108,0
2026,0
11401,0
13585,0
3723,0
24521,1
23767,1
23273,1
7272,0
584,0
17450,1
23673,1
8628,0
25221,1
22624,1
11801,0
6741,0
10658,0
27296,1
19452,1
9748,0
2899,0
14338,0
28293,1
13645,0
2998,0
7585,0
16456,1
26644,1
1284,0
4602,0
18753,1
26717,1
9775,0
14163,0
150,0
22869,1
14728,1
19100,1
4406,0
233,0
8911,0
9042,0
15039,1
9939,0
18909,1
17369,1
15515,1
18066,1
24614,1
17946,1
382,0
22310,1
22071,1
22980,1
20886,1
8215,0
1319,0
27150,1
13291,0
18171,1
6017,0
6051,0
13913,0
14033,0
427,0
26557,1
2601,0
25801,1
1423,0
2134,0
26499,1
15832,1
3353,0
29071,1
1691,0
7546,0
14810,1
10615,0
18187,1
7244,0
4974,0
14095,0
6143,0
20120,1
14541,0
27402,1
14638,1
9159,0
25141,1
23485,1
27742,1
19322,1
18161,1
19117,1
27105,1
6853,0
10976,0
15234,1
3374,0
4503,0
760,0
8672,0
3926,0
18816,1
26889,1
17511,1
3296,0
204,0
25294,1
25228,1
3910,0
21295,1
12904,0
27488,1
11451,0
3730,0
24157,1
25755,1
7923,0
4805,0
21673,1
6311,0
1380,0
12885,0
14237,0
13980,0
9108,0
1507,0
13651,0
12092,0
18670,1
23122,1
8935,0
9133,0
21315,1
28692,1
21247,1
28983,1
17387,1
5237,0
23541,1
27941,1
24996,1
18902,1
7613,0
16660,1
8709,0
9670,0
10090,0
6541,0
20987,1
27578,1
20013,1
22739,1
14978,1
28870,1
20416,1
14123,0
19912,1
3965,0
27843,1
2041,0
23963,1
23129,1
17394,1
24116,1
27873,1
5275,0
26833,1
524,0
23105,1
15773,1
25608,1
17146,1
5865,0
21482,1
8621,0
19936,1
27692,1
9715,0
693,0
10974,0
4304,0
8774,0
13309,0
9361,0
16015,1
22821,1
23855,1
29076,1
6123,0
6207,0
8506,0
22906,1
17700,1
18032,1
11227,0
25053,1
24006,1
10788,0
3992,0
4201,0
428,0
11476,0
6976,0
26193,1
9348,0
28886,1
9546,0
23356,1
22644,1
4988,0
28622,1
14695,1
19366,1
24288,1
20450,1
9057,0
19072,1
24343,1
484,0
25099,1
10979,0
18589,1
501,0
11045,0
28883,1
7511,0
20412,1
6807,0
28375,1
14119,0
12088,0
22157,1
24496,1
11935,0
24042,1
13857,0
24687,1
12846,0
11966,0
26215,1
16021,1
9043,0
20180,1
25889,1
16112,1
20184,1
18609,1
5085,0
14072,0
13528,0
6506,0
16826,1
8140,0
25846,1
29291,1
5420,0
10535,0
28986,1
4388,0
14356,0
11431,0
22977,1
18815,1
2122,0
15055,1
27930,1
12493,0
1692,0
12096,0
22497,1
4522,0
16923,1
20690,1
17442,1
9453,0
652,0
16273,1
8249,0
11344,0
23825,1
2887,0
2033,0
3160,0
2217,0
17036,1
25384,1
20200,1
10250,0
4855,0
10808,0
6473,0
11535,0
10754,0
23333,1
12345,0
27735,1
7753,0
16491,1
26869,1
25928,1
21300,1
13139,0
8332,0
20703,1
12466,0
23847,1
22954,1
13285,0
17449,1
2027,0
18244,1
3132,0
21864,1
9375,0
19063,1
7520,0
4200,0
27328,1
18581,1
12234,0
11073,0
25909,1
4453,0
26157,1
16740,1
12865,0
4607,0
25647,1
26725,1
1422,0
12521,0
14552,0
825,0
14553,0
17952,1
27344,1
5101,0
6530,0
444,0
23921,1
18033,1
8188,0
28186,1
25005,1
24231,1
8848,0
20721,1
12182,0
9295,0
9194,0
12549,0
4288,0
10688,0
21415,1
26703,1
14693,1
21005,1
14706,1
18096,1
25447,1
11226,0
12135,0
26905,1
3445,0
10298,0
8613,0
24144,1
8083,0
15949,1
18928,1
23974,1
22368,1
11851,0
1817,0
22065,1
17348,1
17432,1
23054,1
4165,0
14396,0
23453,1
14864,1
27294,1
7943,0
14201,0
28030,1
4955,0
550,0
22950,1
27365,1
28116,1
7540,0
893,0
27231,1
7767,0
18561,1
27929,1
23313,1
3747,0
25752,1
4257,0
23667,1
20553,1
14193,0
28051,1
20815,1
2761,0
1083,0
22774,1
26266,1
20872,1
21782,1
1342,0
16685,1
22940,1
13366,0
5927,0
10766,0
3158,0
23897,1
27117,1
10347,0
27496,1
10340,0
29213,1
1557,0
3752,0
8195,0
28134,1
20755,1
27170,1
7801,0
6062,0
12011,0
19436,1
17614,1
17242,1
684,0
12452,0
19046,1
18184,1
3908,0
7038,0
10063,0
3515,0
20117,1
9388,0
6998,0
2909,0
5386,0
26076,1
11881,0
24251,1
18599,1
29321,1
20567,1
12769,0
1016,0
25785,1
2393,0
17635,1
20170,1
11729,0
22138,1
13000,0
13259,0
27194,1
22659,1
13975,0
28099,1
11785,0
25630,1
10809,0
4175,0
16515,1
20959,1
1763,0
13338,0
17931,1
1626,0
28185,1
20846,1
12312,0
11692,0
5973,0
6698,0
1789,0
19994,1
29138,1
13571,0
23992,1
16257,1
6882,0
598,0
12611,0
22900,1
2296,0
8293,0
19035,1
10020,0
16596,1
22841,1
5595,0
16614,1
28071,1
17841,1
13662,0
14808,1
5788,0
15016,1
24858,1
9606,0
4779,0
12694,0
7432,0
2431,0
1590,0
11303,0
11914,0
13782,0
12070,0
19363,1
7271,0
6813,0
24177,1
4393,0
20607,1
16802,1
4572,0
2203,0
23410,1
13665,0
14445,0
1387,0
19047,1
28410,1
1160,0
21230,1
19703,1
25615,1
7635,0
3259,0
18339,1
19701,1
291,0
17682,1
9750,0
1343,0
7928,0
19479,1
16751,1
17699,1
21289,1
23399,1
15950,1
10015,0
3964,0
5115,0
26493,1
22269,1
11445,0
17771,1
22270,1
11143,0
20826,1
14717,1
27504,1
22067,1
25977,1
7364,0
9839,0
1210,0
22216,1
3667,0
27782,1
23776,1
24641,1
4659,0
23076,1
2088,0
6112,0
20077,1
6683,0
25611,1
18860,1
10785,0
25721,1
14373,0
7404,0
5107,0
2999,0
15485,1
13144,0
1503,0
12322,0
8009,0
16671,1
10844,0
4617,0
23038,1
11297,0
15541,1
1293,0
4162,0
27350,1
1719,0
12578,0
6114,0
24503,1
16509,1
4323,0
2759,0
21789,1
27765,1
20657,1
22541,1
15311,1
21012,1
3548,0
17374,1
5396,0
18865,1
13183,0
12026,0
26776,1
15225,1
23056,1
18962,1
9835,0
21088,1
25107,1
749,0
3459,0
27647,1
20355,1
3023,0
6579,0
26370,1
27099,1
27685,1
18995,1
24879,1
5707,0
5486,0
18407,1
27422,1
26415,1
9499,0
5280,0
8754,0
1001,0
6886,0
23881,1
15510,1
12422,0
4446,0
667,0
6039,0
26331,1
19876,1
21436,1
8966,0
10081,0
4364,0
17720,1
14076,0
22115,1
8729,0
24127,1
13768,0
17035,1
12125,0
27743,1
12779,0
7431,0
29210,1
4597,0
6470,0
10057,0
25533,1
19708,1
22949,1
15071,1
10426,0
25963,1
3338,0
27622,1
11864,0
12436,0
7575,0
7150,0
4190,0
793,0
11821,0
14856,1
18820,1
20288,1
915,0
20800,1
23161,1
29015,1
3763,0
16461,1
26429,1
8388,0
2776,0
8680,0
25180,1
6113,0
12145,0
2044,0
7882,0
7275,0
21458,1
14249,0
9265,0
3569,0
20858,1
3349,0
28966,1
17926,1
14450,0
9782,0
9524,0
5050,0
273,0
24097,1
13891,0
20046,1
6555,0
21591,1
4707,0
26173,1
4036,0
25668,1
6585,0
2747,0
26369,1
28898,1
12990,0
3526,0
4033,0
2363,0
6646,0
453,0
914,0
25638,1
9640,0
9966,0
23918,1
20379,1
1289,0
26500,1
29172,1
10185,0
24107,1
7961,0
1900,0
10080,0
9137,0
21576,1
5967,0
6768,0
7,0
18979,1
28468,1
13482,0
12834,0
25540,1
15572,1
13699,0
557,0
4424,0
8610,0
11083,0
98,0
8722,0
18498,1
27399,1
4507,0
14164,0
17217,1
14463,0
7985,0
8047,0
13286,0
19589,1
1865,0
28900,1
14439,0
22562,1
8972,0
2291,0
4493,0
21194,1
18455,1
29306,1
5099,0
22437,1
28428,1
12852,0
26578,1
11377,0
8749,0
4521,0
25222,1
3592,0
697,0
28816,1
202,0
19168,1
28015,1
28229,1
17856,1
26638,1
14543,0
7887,0
28968,1
21602,1
5981,0
18993,1
14879,1
5975,0
18410,1
15996,1
12514,0
6398,0
16036,1
9283,0
6359,0
3613,0
26481,1
14779,1
15910,1
19906,1
9007,0
6428,0
13012,0
17236,1
7274,0
3529,0
21769,1
18954,1
8980,0
19979,1
25056,1
16357,1
1854,0
24282,1
22970,1
14226,0
7188,0
23230,1
25493,1
2631,0
16485,1
7225,0
9383,0
5904,0
20660,1
24079,1
12411,0
22185,1
26126,1
24028,1
1089,0
26361,1
8160,0
18046,1
15080,1
3101,0
18124,1
19071,1
17488,1
19039,1
16050,1
6166,0
21124,1
27974,1
12543,0
17403,1
24578,1
20888,1
5634,0
15650,1
21891,1
21311,1
24769,1
27568,1
2662,0
9300,0
17373,1
3932,0
6070,0
2931,0
28278,1
26393,1
5090,0
5728,0
15956,1
9424,0
7495,0
470,0
18933,1
5292,0
5383,0
22909,1
951,0
13427,0
24212,1
23289,1
23763,1
25148,1
7417,0
14408,0
22537,1
185,0
25895,1
12597,0
12954,0
1980,0
13872,0
17696,1
21287,1
19570,1
3528,0
3788,0
3154,0
6133,0
6727,0
12648,0
22479,1
22005,1
26608,1
5365,0
10433,0
26932,1
4484,0
25051,1
18172,1
11150,0
7522,0
26258,1
20047,1
11733,0
16789,1
13779,0
14140,0
2516,0
21437,1
23727,1
14278,0
3902,0
22002,1
3288,0
29208,1
7602,0
25449,1
6520,0
23403,1
461,0
19679,1
15888,1
12815,0
16296,1
14491,0
27518,1
643,0
12193,0
28467,1
12866,0
5367,0
10969,0
14757,1
4565,0
25628,1
10505,0
19798,1
1752,0
15353,1
3581,0
15885,1
3040,0
1499,0
28671,1
23043,1
21778,1
8141,0
26575,1
11019,0
14848,1
2965,0
23738,1
9977,0
1995,0
9936,0
26734,1
21114,1
12588,0
28233,1
24912,1
8540,0
23494,1
8438,0
9885,0
21178,1
11880,0
2643,0
7791,0
23872,1
23461,1
25869,1
22549,1
10278,0
7422,0
11038,0
23591,1
25855,1
28321,1
23413,1
12848,0
12580,0
14084,0
5895,0
7916,0
20037,1
27746,1
26380,1
25444,1
27410,1
22995,1
19241,1
10894,0
10056,0
13296,0
27306,1
18447,1
4808,0
13672,0
25579,1
19401,1
26308,1
10542,0
12887,0
21899,1
15126,1
24052,1
14375,0
27361,1
1984,0
16972,1
5552,0
22743,1
25897,1
9582,0
18631,1
23123,1
7683,0
17191,1
17156,1
14678,1
3535,0
28973,1
28160,1
23454,1
14563,0
28334,1
23405,1
8708,0
24512,1
25130,1
6857,0
21566,1
3517,0
11217,0
9571,0
11128,0
5792,0
13827,0
19932,1
14800,1
25425,1
16134,1
56,0
19177,1
11670,0
25109,1
27266,1
7101,0
6702,0
16095,1
1269,0
9142,0
10868,0
4211,0
26123,1
665,0
11579,0
3221,0
21671,1
25933,1
11713,0
6009,0
3671,0
1155,0
10416,0
14376,0
24804,1
8391,0
18550,1
14843,1
14671,1
21611,1
26437,1
6057,0
2293,0
19178,1
7358,0
2403,0
28482,1
8585,0
8822,0
21480,1
17730,1
16083,1
22665,1
23857,1
23973,1
21162,1
12496,0
15944,1
6662,0
20917,1
12742,0
20042,1
20797,1
21681,1
979,0
1815,0
21568,1
9224,0
19011,1
2667,0
15859,1
20687,1
13031,0
28867,1
22033,1
8041,0
5585,0
7418,0
20512,1
28420,1
17570,1
15258,1
20538,1
13451,0
23139,1
17046,1
27994,1
8655,0
26163,1
11349,0
25777,1
4937,0
11234,0
15717,1
13288,0
23233,1
15304,1
26564,1
3991,0
14769,1
10198,0
9078,0
10607,0
8263,0
13612,0
26088,1
20024,1
4559,0
19480,1
3036,0
1942,0
26083,1
12959,0
23397,1
23924,1
19737,1
17956,1
28610,1
20451,1
5807,0
12542,0
8230,0
15852,1
1114,0
20849,1
28678,1
28155,1
23701,1
8003,0
17220,1
13678,0
24958,1
1204,0
20980,1
26697,1
15842,1
4655,0
1460,0
24589,1
26204,1
24117,1
16846,1
21654,1
9615,0
10967,0
2537,0
8104,0
19506,1
17734,1
3086,0
20388,1
15776,1
21306,1
13888,0
4163,0
26752,1
22340,1
6652,0
24191,1
20383,1
10629,0
20423,1
3750,0
10892,0
13409,0
7983,0
5077,0
4092,0
9982,0
23190,1
27973,1
2728,0
4677,0
5458,0
8159,0
21409,1
24348,1
16824,1
24706,1
26846,1
14590,0
28067,1
16293,1
17413,1
3196,0
15912,1
3001,0
14663,1
25049,1
9357,0
2925,0
3212,0
14147,0
16795,1
5545,0
8280,0
19859,1
13340,0
23336,1
258,0
18770,1
4480,0
16535,1
19407,1
26009,1
14041,0
6184,0
22641,1
20108,1
2240,0
7517,0
2941,0
26038,1
14660,1
9066,0
5244,0
5887,0
4569,0
26981,1
17963,1
368,0
1043,0
16247,1
20485,1
17613,1
28801,1
20463,1
4338,0
16173,1
14819,1
1748,0
14788,1
